0,250
75,0
86,75
86,50
86,156
75,207
225,156
75,86
225,86
216,295
225,175
216,175
216,156
75,289
225,206
216,201
118,129
178,126
216,118
117,130
117,264
216,128
137,31
178,216
216,290
216,178
216,269
216,35
216,286
14,160
14,52
52,214
196,226
196,165
225,272
75,238
117,216
0,160
216,0
120,23
0,216
139,216
120,216
216,88
5,213
213,60
213,127
60,127
60,175
157,211
157,240
157,42
213,132
157,121
157,161
157,227
30,289
195,30
30,134
195,153
267,30
267,153
267,237
30,237
30,165
153,237
153,165
220,165
220,66
157,104
157,101
157,272
21,22
80,139
136,206
180,243
21,158
20,193
66,157
66,67
157,244
3,207
177,116
177,24
133,114
3,139
157,3
157,82
177,228
133,294
177,121
3,239
21,157
21,3
177,82
213,105
177,152
157,201
157,188
177,213
213,248
213,142
157,289
177,232
120,157
124,223
119,139
296,268
296,136
6,103
6,207
278,268
278,6
268,80
4,33
4,268
33,159
268,159
268,242
268,62
268,142
268,296
268,45
222,45
247,268
229,180
229,43
268,138
4,165
4,185
4,72
185,72
268,271
177,33
4,275
185,214
72,71
72,186
72,204
71,204
186,204
186,275
185,268
268,243
268,32
4,243
32,268
199,268
268,180
4,80
12,237
32,160
136,259
136,295
10,43
297,135
136,129
154,167
167,13
10,136
13,136
135,136
98,175
136,69
136,152
136,187
136,128
136,265
150,131
136,250
136,224
150,102
136,38
136,249
136,27
27,136
192,136
136,191
136,54
136,99
136,41
136,60
297,55
192,98
98,192
98,38
163,98
36,80
98,199
36,255
36,265
136,142
98,255
136,81
20,136
98,72
136,176
163,162
98,165
136,200
136,112
203,136
140,237
140,12
12,68
136,227
120,136
109,187
109,175
109,284
136,92
72,92
72,200
72,7
92,200
92,7
180,41
72,41
200,257
7,257
34,122
111,221
111,136
122,221
122,136
122,202
221,138
221,34
221,202
221,122
136,34
136,122
34,202
109,136
98,224
98,150
135,121
135,193
135,98
196,202
196,136
98,288
136,56
125,268
136,281
125,147
268,125
215,56
98,56
81,136
136,228
136,179
83,25
136,170
