161,146
199,260
260,5
81,135
5,199
5,260
260,166
5,166
260,140
149,36
43,137
43,146
93,103
103,43
43,89
43,26
43,181
43,244
43,261
181,173
43,150
93,261
220,261
93,16
220,43
220,259
144,212
181,212
93,141
93,258
93,292
43,173
28,170
28,69
62,69
170,149
33,149
62,43
43,97
6,43
149,216
146,216
43,293
43,52
144,43
28,141
144,93
93,33
170,97
33,97
170,183
33,183
144,264
93,241
214,173
163,173
93,122
163,49
163,289
289,144
163,65
220,170
220,33
170,72
33,72
43,289
43,294
103,195
65,195
43,278
159,278
159,21
231,153
273,30
273,215
30,215
51,167
155,196
25,178
25,196
178,246
178,53
196,202
253,202
53,164
54,25
71,53
71,286
53,203
234,71
25,14
71,14
71,188
8,71
8,124
178,127
71,204
71,175
71,97
53,196
193,71
285,160
160,71
160,25
160,32
160,206
256,206
256,244
256,275
160,275
160,250
160,64
25,250
32,250
32,64
206,244
206,275
206,64
244,64
244,209
275,64
71,198
71,196
198,256
198,160
196,256
196,160
196,55
256,55
256,294
160,294
55,244
55,275
193,244
193,275
193,55
244,55
244,294
275,55
275,294
275,53
32,55
206,55
250,55
250,294
64,55
55,25
25,248
178,244
244,97
246,175
71,234
178,83
71,125
174,175
256,279
256,174
256,266
174,266
71,64
250,125
64,125
64,250
250,120
250,188
71,8
71,291
71,283
174,262
98,25
196,175
285,147
285,189
25,189
64,146
64,196
196,25
146,202
56,202
56,244
56,275
244,101
275,101
121,278
101,56
101,275
101,32
244,32
244,206
244,171
275,32
275,206
275,171
32,53
206,53
206,56
171,126
126,146
53,56
56,156
167,209
156,242
90,242
146,53
8,125
8,122
53,101
32,146
146,224
102,149
195,2
195,101
207,267
8,101
12,266
207,271
207,241
247,12
247,241
247,53
12,2
53,288
207,53
53,197
102,53
102,288
101,84
12,126
84,126
85,126
101,98
101,49
53,188
2,114
225,141
42,294
53,173
8,173
102,208
102,58
53,191
114,8
225,8
225,290
114,288
225,288
114,296
241,292
241,149
155,106
155,114
155,225
279,106
279,241
279,114
279,225
114,291
114,294
225,291
241,92
241,128
241,125
114,86
225,174
225,233
225,86
114,133
114,124
225,124
174,124
174,253
181,291
114,149
225,149
155,18
279,18
225,18
114,221
225,128
241,41
114,41
114,204
225,41
241,49
114,49
155,12
155,149
12,218
84,149
84,218
84,102
85,149
85,102
149,218
241,97
253,97
12,97
225,208
241,73
241,284
73,284
73,221
284,73
73,241
241,268
146,266
102,97
225,97
218,250
218,249
27,249
27,97
12,262
12,114
114,262
146,141
290,141
12,68
218,114
114,191
241,70
241,16
114,160
225,160
241,106
12,237
12,18
146,218
114,51
51,58
146,84
146,85
146,51
240,34
240,68
115,34
51,12
146,38
38,191
115,38
206,120
39,283
39,12
39,10
39,267
39,174
174,267
12,191
167,38
12,123
146,280
174,49
167,11
174,237
146,83
146,206
84,244
85,244
56,71
250,146
146,102
167,196
196,34
34,149
167,151
167,243
121,280
121,146
121,279
146,40
279,222
263,222
263,40
279,87
279,139
222,279
222,40
87,146
87,226
139,226
167,130
167,265
193,41
193,68
194,149
149,298
193,196
167,194
168,126
167,126
167,15
167,288
56,70
56,125
167,201
155,86
193,202
193,228
102,237
102,136
174,130
193,56
56,84
164,146
164,12
164,84
164,85
167,84
167,85
156,142
90,142
12,55
149,269
149,55
136,167
167,275
206,167
250,167
71,146
71,167
146,71
167,35
101,294
101,125
256,97
160,97
250,97
97,134
101,80
167,154
167,86
274,242
274,270
270,42
42,105
274,23
23,38
23,241
23,104
242,16
242,38
270,265
242,19
270,19
38,242
242,193
71,19
167,19
89,125
55,70
55,35
270,86
101,35
101,38
101,59
193,270
270,130
142,269
142,55
190,149
190,167
149,287
242,287
270,287
270,241
167,138
156,138
90,138
270,11
74,236
50,149
167,6
156,6
90,6
6,167
76,167
146,13
167,121
140,229
244,229
275,229
274,89
274,243
76,270
270,138
167,105
174,270
174,242
270,151
174,23
249,18
88,270
119,10
119,267
274,11
129,11
294,192
192,248
248,191
244,236
275,236
146,242
146,270
270,177
177,80
71,177
71,136
270,141
146,155
23,155
23,291
155,291
58,191
167,42
167,262
270,245
236,129
270,23
270,155
274,288
147,251
274,251
98,23
98,86
23,26
146,274
121,243
274,18
167,197
236,242
129,242
274,83
13,131
201,251
131,197
131,38
131,242
185,121
53,193
8,227
232,227
202,291
101,232
101,155
53,167
167,140
42,207
42,235
207,140
207,118
196,179
13,269
13,55
269,66
269,121
55,66
55,121
121,167
167,176
176,184
176,137
176,146
176,101
146,272
239,133
137,184
184,239
184,133
184,167
21,231
231,278
55,146
146,95
167,95
167,97
95,241
95,97
95,101
101,251
146,298
167,31
31,183
12,136
269,238
55,238
101,238
269,191
55,269
55,191
269,132
55,132
25,13
25,54
179,182
269,280
55,280
278,12
12,230
55,252
168,252
156,252
90,252
252,142
252,167
252,92
252,269
252,55
167,55
255,12
255,277
255,191
277,276
191,276
1,167
1,251
1,269
1,55
121,269
121,55
275,251
256,121
256,269
121,256
121,1
191,58
191,256
58,256
256,196
181,137
146,201
146,131
131,145
71,131
71,251
71,145
71,180
180,146
180,288
180,226
17,226
17,3
226,291
279,3
226,229
205,152
292,3
13,3
13,286
116,286
97,286
180,7
145,25
189,204
189,25
211,7
145,193
145,53
193,53
193,49
127,89
121,205
146,7
196,180
193,180
53,180
180,97
180,25
25,7
25,97
180,232
7,226
226,155
226,146
269,180
55,180
180,193
180,86
37,127
37,155
37,180
25,8
8,178
8,83
107,178
107,8
178,8
294,82
8,204
294,24
294,143
24,143
24,294
24,57
230,143
230,294
230,57
230,178
143,294
143,57
143,230
57,230
71,82
82,117
82,107
8,100
119,82
100,82
73,226
294,291
82,36
198,82
82,211
82,228
77,82
82,197
82,122
82,14
77,135
77,211
211,77
149,77
149,211
82,135
82,68
103,200
82,58
82,191
198,125
211,149
82,86
8,42
8,197
8,15
8,191
42,149
294,107
117,107
77,178
78,178
82,138
77,296
178,296
77,113
178,86
178,228
178,234
178,149
82,98
42,178
55,96
146,161
146,96
146,9
161,94
96,22
9,45
9,22
94,45
94,96
146,154
56,138
94,291
44,291
96,290
96,67
290,67
37,96
42,44
96,88
96,130
9,88
9,113
161,151
161,71
146,254
96,91
44,91
94,226
9,254
9,161
87,151
96,14
96,254
161,141
45,137
9,71
96,71
9,141
195,14
4,125
155,298
161,246
4,223
223,125
223,116
81,149
81,146
81,199
149,5
199,103
199,36
260,141
5,36
5,175
260,188
260,58
195,166
149,197
202,149
81,211
5,200
43,182
54,175
87,155
87,130
130,155
149,112
146,112
202,43
43,291
149,291
108,214
214,43
43,108
93,182
43,36
43,81
87,149
245,268
43,42
181,43
258,218
258,118
258,221
87,296
137,296
14,296
181,16
220,93
93,130
220,264
220,130
93,243
220,243
220,16
144,89
144,181
144,146
181,232
181,146
212,232
212,146
146,26
43,220
93,150
43,6
170,34
170,264
33,34
33,264
28,283
28,33
62,283
62,50
62,170
62,33
50,62
50,69
33,202
43,297
190,43
43,216
43,255
43,268
93,29
29,264
28,218
28,52
62,144
52,144
28,144
93,97
34,97
170,125
33,125
28,68
43,290
63,144
144,221
144,28
28,282
93,47
93,149
214,47
214,241
214,149
47,163
163,84
103,84
144,173
181,264
289,163
289,103
65,163
144,163
75,261
75,163
75,264
75,49
163,149
289,43
93,294
214,294
220,34
170,137
33,137
118,234
103,173
65,264
289,197
190,264
103,264
289,93
144,234
93,276
181,140
163,195
195,157
43,195
195,144
181,278
149,278
170,261
170,28
33,261
33,59
33,28
21,170
21,33
170,231
170,278
33,231
33,278
231,146
231,191
146,153
110,153
110,278
170,158
33,158
273,158
30,158
158,215
